section,row_type,dataset_type,meeting_id,candidate_model,meeting_count,evaluator_run_count,accuracy_avg,completeness_avg,coverage_avg,accuracy_scores_by_evaluator,completeness_scores_by_evaluator,coverage_scores_by_evaluator,note,report_path
detail,meeting_model,private_data,t_004,gpt-41-mini,,2,0.625,0.793,0.849,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.65, ""gpt-5-2025-08-07"": 0.6}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.821, ""gpt-5-2025-08-07"": 0.766}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.909, ""gpt-5-2025-08-07"": 0.788}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_004/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_004,gpt-5-mini,,2,0.73,0.827,0.849,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.792, ""gpt-5-2025-08-07"": 0.667}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.798, ""gpt-5-2025-08-07"": 0.855}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.939, ""gpt-5-2025-08-07"": 0.758}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_004/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_004,gpt-51,,2,0.641,0.906,0.97,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.66, ""gpt-5-2025-08-07"": 0.623}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.89, ""gpt-5-2025-08-07"": 0.922}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.939}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_004/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_005,gpt-41-mini,,2,0.615,0.792,0.947,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.615, ""gpt-5-2025-08-07"": 0.615}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.819, ""gpt-5-2025-08-07"": 0.766}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.964, ""gpt-5-2025-08-07"": 0.929}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_005/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_005,gpt-5-mini,,2,0.725,0.851,0.839,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.8, ""gpt-5-2025-08-07"": 0.65}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.854, ""gpt-5-2025-08-07"": 0.847}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.821}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_005/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_005,gpt-51,,2,0.758,0.87,0.965,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.774, ""gpt-5-2025-08-07"": 0.742}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.837, ""gpt-5-2025-08-07"": 0.903}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.929}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_005/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_006,gpt-41-mini,,2,0.838,0.825,0.918,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.884, ""gpt-5-2025-08-07"": 0.791}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.84, ""gpt-5-2025-08-07"": 0.809}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.837}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_006/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_006,gpt-5-mini,,2,0.875,0.847,0.888,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.938, ""gpt-5-2025-08-07"": 0.812}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.867, ""gpt-5-2025-08-07"": 0.827}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.939, ""gpt-5-2025-08-07"": 0.837}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_006/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_006,gpt-51,,2,0.829,0.879,0.959,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.943, ""gpt-5-2025-08-07"": 0.714}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.901}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.918}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_006/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_007,gpt-41-mini,,2,0.555,0.736,0.694,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.667, ""gpt-5-2025-08-07"": 0.444}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.615}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.796, ""gpt-5-2025-08-07"": 0.592}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_007/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_007,gpt-5-mini,,2,0.608,0.857,0.857,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.667, ""gpt-5-2025-08-07"": 0.549}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.866, ""gpt-5-2025-08-07"": 0.848}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.918, ""gpt-5-2025-08-07"": 0.796}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_007/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_007,gpt-51,,2,0.58,0.843,0.908,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.78, ""gpt-5-2025-08-07"": 0.38}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.831, ""gpt-5-2025-08-07"": 0.855}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.939, ""gpt-5-2025-08-07"": 0.878}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_007/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_008,gpt-41-mini,,2,0.772,0.823,0.834,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.818, ""gpt-5-2025-08-07"": 0.727}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.793, ""gpt-5-2025-08-07"": 0.852}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.788, ""gpt-5-2025-08-07"": 0.879}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_008/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_008,gpt-5-mini,,2,0.715,0.811,0.772,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.679, ""gpt-5-2025-08-07"": 0.75}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.821, ""gpt-5-2025-08-07"": 0.801}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.818, ""gpt-5-2025-08-07"": 0.727}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_008/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_008,gpt-51,,2,0.705,0.837,0.924,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.659}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.842, ""gpt-5-2025-08-07"": 0.832}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.909, ""gpt-5-2025-08-07"": 0.939}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_008/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_009,gpt-41-mini,,2,0.688,0.816,0.765,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.688, ""gpt-5-2025-08-07"": 0.688}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.814, ""gpt-5-2025-08-07"": 0.818}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.706, ""gpt-5-2025-08-07"": 0.824}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_009/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_009,gpt-5-mini,,2,0.768,0.871,0.867,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.786}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.885}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.853, ""gpt-5-2025-08-07"": 0.882}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_009/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_009,gpt-51,,2,0.6,0.893,0.986,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.75, ""gpt-5-2025-08-07"": 0.45}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.869, ""gpt-5-2025-08-07"": 0.918}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.971, ""gpt-5-2025-08-07"": 1.0}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_009/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_010,gpt-41-mini,,2,0.693,0.791,0.924,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.772, ""gpt-5-2025-08-07"": 0.614}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.822, ""gpt-5-2025-08-07"": 0.76}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.913, ""gpt-5-2025-08-07"": 0.935}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_010/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_010,gpt-5-mini,,2,0.761,0.866,0.891,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.818, ""gpt-5-2025-08-07"": 0.705}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.834, ""gpt-5-2025-08-07"": 0.898}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.891, ""gpt-5-2025-08-07"": 0.891}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_010/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_010,gpt-51,,2,0.7,0.897,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.8, ""gpt-5-2025-08-07"": 0.6}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.846, ""gpt-5-2025-08-07"": 0.948}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_010/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_011,gpt-41-mini,,2,0.693,0.839,0.896,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.731, ""gpt-5-2025-08-07"": 0.654}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.824, ""gpt-5-2025-08-07"": 0.853}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.917, ""gpt-5-2025-08-07"": 0.875}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_011/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_011,gpt-5-mini,,2,0.637,0.867,0.875,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.758, ""gpt-5-2025-08-07"": 0.515}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.872, ""gpt-5-2025-08-07"": 0.861}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.875, ""gpt-5-2025-08-07"": 0.875}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_011/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_011,gpt-51,,2,0.75,0.876,0.917,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.909, ""gpt-5-2025-08-07"": 0.591}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.875, ""gpt-5-2025-08-07"": 0.877}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.917, ""gpt-5-2025-08-07"": 0.917}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_011/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_012,gpt-41-mini,,2,0.75,0.851,0.95,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.821, ""gpt-5-2025-08-07"": 0.679}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.85, ""gpt-5-2025-08-07"": 0.851}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.95, ""gpt-5-2025-08-07"": 0.95}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_012/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_012,gpt-5-mini,,2,0.766,0.88,0.875,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.8, ""gpt-5-2025-08-07"": 0.733}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.889}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.9, ""gpt-5-2025-08-07"": 0.85}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_012/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_012,gpt-51,,2,0.724,0.913,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.714, ""gpt-5-2025-08-07"": 0.735}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.88, ""gpt-5-2025-08-07"": 0.947}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_012/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_013,gpt-41-mini,,2,0.608,0.785,0.763,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.686, ""gpt-5-2025-08-07"": 0.529}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.823, ""gpt-5-2025-08-07"": 0.748}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.789, ""gpt-5-2025-08-07"": 0.737}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_013/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_013,gpt-5-mini,,2,0.659,0.847,0.855,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.727, ""gpt-5-2025-08-07"": 0.591}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.833, ""gpt-5-2025-08-07"": 0.86}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.868, ""gpt-5-2025-08-07"": 0.842}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_013/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_013,gpt-51,,2,0.696,0.853,0.987,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.672, ""gpt-5-2025-08-07"": 0.719}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.838, ""gpt-5-2025-08-07"": 0.868}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.974}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_013/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_014,gpt-41-mini,,2,0.776,0.789,0.897,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.816, ""gpt-5-2025-08-07"": 0.737}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.827, ""gpt-5-2025-08-07"": 0.752}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.966, ""gpt-5-2025-08-07"": 0.828}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_014/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_014,gpt-5-mini,,2,0.77,0.818,0.828,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.833, ""gpt-5-2025-08-07"": 0.708}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.832, ""gpt-5-2025-08-07"": 0.803}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.793, ""gpt-5-2025-08-07"": 0.862}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_014/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_014,gpt-51,,2,0.725,0.901,0.914,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.783, ""gpt-5-2025-08-07"": 0.667}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.868, ""gpt-5-2025-08-07"": 0.933}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.897, ""gpt-5-2025-08-07"": 0.931}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_014/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_015,gpt-41-mini,,2,0.853,0.796,0.875,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.882, ""gpt-5-2025-08-07"": 0.824}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.8, ""gpt-5-2025-08-07"": 0.791}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.938, ""gpt-5-2025-08-07"": 0.812}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_015/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_015,gpt-5-mini,,2,0.805,0.919,0.906,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.889, ""gpt-5-2025-08-07"": 0.722}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.917, ""gpt-5-2025-08-07"": 0.92}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.938, ""gpt-5-2025-08-07"": 0.875}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_015/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_015,gpt-51,,2,0.718,0.911,0.938,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.783, ""gpt-5-2025-08-07"": 0.652}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.885, ""gpt-5-2025-08-07"": 0.937}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.938, ""gpt-5-2025-08-07"": 0.938}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_015/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_016,gpt-41-mini,,2,0.75,0.785,0.727,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.773, ""gpt-5-2025-08-07"": 0.727}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.819, ""gpt-5-2025-08-07"": 0.751}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.727, ""gpt-5-2025-08-07"": 0.727}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_016/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_016,gpt-5-mini,,2,0.671,0.885,0.955,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.684, ""gpt-5-2025-08-07"": 0.658}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.852, ""gpt-5-2025-08-07"": 0.917}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.955, ""gpt-5-2025-08-07"": 0.955}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_016/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_016,gpt-51,,2,0.842,0.929,0.955,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.816, ""gpt-5-2025-08-07"": 0.868}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.921, ""gpt-5-2025-08-07"": 0.936}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.955, ""gpt-5-2025-08-07"": 0.955}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_016/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_017,gpt-41-mini,,2,0.679,0.762,0.871,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.769, ""gpt-5-2025-08-07"": 0.59}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.804, ""gpt-5-2025-08-07"": 0.721}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.871}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_017,gpt-5-mini,,2,0.583,0.835,0.887,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.571, ""gpt-5-2025-08-07"": 0.595}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.84, ""gpt-5-2025-08-07"": 0.831}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.839}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_017,gpt-51,,2,0.613,0.907,0.968,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.725, ""gpt-5-2025-08-07"": 0.5}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.891, ""gpt-5-2025-08-07"": 0.922}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.968, ""gpt-5-2025-08-07"": 0.968}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_017_r,gpt-41-mini,,2,0.651,0.754,0.81,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.697, ""gpt-5-2025-08-07"": 0.606}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.782, ""gpt-5-2025-08-07"": 0.726}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.81, ""gpt-5-2025-08-07"": 0.81}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017_r/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_017_r,gpt-5-mini,,2,0.649,0.849,0.858,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.73, ""gpt-5-2025-08-07"": 0.568}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.842, ""gpt-5-2025-08-07"": 0.857}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.905, ""gpt-5-2025-08-07"": 0.81}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017_r/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,private_data,t_017_r,gpt-51,,2,0.729,0.905,0.976,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.783, ""gpt-5-2025-08-07"": 0.674}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.885, ""gpt-5-2025-08-07"": 0.924}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.952}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_017_r/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,private_data,t_018,gpt-41-mini,,2,0.638,0.799,0.804,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.69, ""gpt-5-2025-08-07"": 0.586}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.817, ""gpt-5-2025-08-07"": 0.782}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.826, ""gpt-5-2025-08-07"": 0.783}",reused,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_018/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,private_data,t_018,gpt-5-mini,,2,0.742,0.818,0.804,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.714, ""gpt-5-2025-08-07"": 0.771}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.832, ""gpt-5-2025-08-07"": 0.804}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.87, ""gpt-5-2025-08-07"": 0.739}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/t_018/offline/evaluation_report_standard_gpt-5-mini.json
